	GAME_ID	MATCHUP	WL	LEFT_ELO	RIGHT_ELO
1248	0021600608	DAL vs. MIN	W	-602.0699999999999	-757.5599999999998
1246	0021600612	DET @ LAL	W	-130.98999999999995	-1316.5800000000002
1245	0021600606	TOR vs. NYK	W	966.61	-330.1
1243	0021600609	HOU @ BKN	W	1144.62	-2184.1699999999996
1237	0021600614	POR @ WAS	L	-437.63000000000005	295.35
1236	0021600619	CLE @ GSW	L	1085.11	2060.41
1235	0021600616	NOP @ IND	L	-516.5600000000001	200.38000000000002
1234	0021600615	MIL vs. PHI	L	-87.71999999999998	-846.21
1233	0021600620	UTA @ PHX	W	801.2500000000001	-861.55
1232	0021600617	ORL @ DEN	L	-545.1099999999999	-433.8600000000002
1230	0021600621	OKC @ LAC	L	65.44000000000005	1195.9899999999998
1229	0021600618	BOS vs. CHA	W	808.5300000000002	-360.71
1228	0021600613	NYK vs. ATL	L	-470.93	434.71
1219	0021600624	DAL @ CHI	W	-453.16999999999996	-65.68999999999997
1218	0021600623	HOU @ MIA	L	1204.1699999999998	-996.4500000000003
1217	0021600625	SAS vs. MIN	W	1470.39	-820.0599999999998
1215	0021600626	DEN @ LAL	W	-287.8600000000002	-1453.7500000000002
1214	0021600622	BKN vs. TOR	L	-2316.8499999999995	1103.56
1209	0021600635	IND @ SAC	W	267.45000000000005	-657.0799999999999
1208	0021600627	PHI vs. TOR	W	-772.59	865.23
1207	0021600630	NYK @ BOS	W	-461.40000000000003	721.8600000000002
1204	0021600629	POR @ CHA	L	-577.74	21.79000000000002
1203	0021600632	HOU vs. MIL	W	1128.4999999999998	-230.64999999999998
1202	0021600631	ORL @ NOP	L	-684.43	-505.40000000000003
1200	0021600628	WAS vs. MEM	W	437.42	278.67000000000013
1197	0021600633	DET vs. ATL	W	-211.09999999999997	424.71
1196	0021600634	OKC @ GSW	L	369.76000000000005	2191.24
1191	0021600640	LAC vs. MIN	L	807.9199999999998	-807.2699999999999
1190	0021600637	MIA vs. DAL	W	-846.2200000000003	-529.8399999999999
1189	0021600636	CLE vs. PHX	W	1009.4999999999999	-998.2199999999999
1188	0021600638	NYK vs. WAS	L	-391.51000000000005	579.09
1185	0021600639	SAS vs. DEN	W	1528.72	-367.3700000000002
1181	0021600641	POR @ PHI	L	-717.52	-624.5400000000001
1180	0021600645	NOP vs. BKN	L	-433.92	-1624.3499999999997
1179	0021600642	TOR @ CHA	L	791.63	14.700000000000017
1177	0021600646	GSW @ HOU	W	2321.9399999999996	813.3899999999999
1176	0021600647	ATL vs. CHI	W	354.35999999999996	-208.18999999999997
1175	0021600649	LAL vs. IND	W	-1215.6600000000003	259.12
1172	0021600643	MIL @ ORL	L	-373.15	-373.42999999999995
1171	0021600648	UTA @ DAL	W	939.7700000000001	-667.05
1169	0021600644	MEM vs. SAC	W	508.45000000000016	-796.2499999999999
1163	0021600652	BKN @ CHA	L	-1546.6799999999996	157.20000000000002
1162	0021600650	POR @ BOS	W	-481.98	574.8800000000002
1161	0021600660	SAC @ CHI	L	-935.0899999999999	-200.29999999999995
1160	0021600653	PHI @ ATL	L	-777.0400000000001	494.46999999999997
1158	0021600658	LAC @ DEN	L	659.5899999999998	-432.3700000000002
1157	0021600656	MEM vs. HOU	L	348.6700000000002	1113.07
1155	0021600651	DET vs. WAS	W	-66.65999999999997	420.37
1154	0021600659	UTA vs. IND	W	1077.9900000000002	115.4
1152	0021600657	SAS @ CLE	W	1661.8600000000001	1069.5
1151	0021600654	PHX @ NYK	W	-909.6199999999999	-532.07
1147	0021600655	MIA vs. MIL	W	-696.5600000000003	-515.24
1141	0021600663	PHX @ TOR	W	-835.7599999999999	643.56
1140	0021600662	DAL vs. LAL	W	-653.9799999999999	-1142.3300000000004
1139	0021600661	GSW @ ORL	W	2452.5099999999993	-977.13
1138	0021600664	MIN vs. DEN	W	-659.1999999999998	-362.02000000000015
1133	0021600673	UTA vs. OKC	L	765.9200000000001	374.5400000000001
1132	0021600665	WAS @ CHA	W	351.28000000000003	74.31000000000002
1131	0021600670	MIL vs. HOU	W	-281.94	1173.28
1130	0021600666	SAS @ BKN	W	1794.8100000000002	-1679.6299999999997
1129	0021600667	LAC @ ATL	W	661.7599999999998	484.24999999999994
1128	0021600672	NYK @ IND	W	-522.2900000000001	-27.89999999999999
1127	0021600668	MIA vs. GSW	W	-547.4500000000003	2057.9499999999994
1121	0021600669	SAC @ DET	W	-698.6099999999999	-147.63999999999996
1120	0021600671	NOP vs. CLE	W	-422.92	919.27
1115	0021600677	CHI @ ORL	W	-57.039999999999964	-666.28
1114	0021600678	UTA @ DEN	L	618.58	-427.13000000000017
1113	0021600679	PHX vs. MIN	L	-987.4299999999998	-511.6399999999999
1110	0021600674	TOR vs. SAS	L	496.0	1927.5900000000001
1109	0021600676	WAS vs. BOS	W	492.61	428.4000000000002
1108	0021600675	PHI vs. LAC	W	-765.0600000000001	724.4199999999997
1103	0021600682	BKN vs. MIA	L	-1812.4099999999996	-398.86000000000024
1102	0021600687	CHA vs. GSW	L	-68.94999999999999	1978.2799999999993
1101	0021600689	LAL @ POR	L	-1279.4700000000005	-411.13
1098	0021600681	HOU @ BOS	L	1023.28	507.4000000000002
1096	0021600688	DAL vs. NYK	W	-505.64999999999986	-527.1800000000001
1095	0021600686	NOP vs. OKC	L	-426.62	514.7600000000001
1094	0021600684	MIL vs. PHI	L	-213.26999999999998	-617.7900000000001
1093	0021600680	SAC @ CLE	W	-551.8299999999999	769.61
1092	0021600683	ATL @ CHI	W	413.7099999999999	-64.16999999999996
1091	0021600685	MEM vs. TOR	W	578.5600000000002	348.92999999999995
1083	0021600691	MIN vs. IND	L	-589.5699999999998	54.21000000000001
1082	0021600693	UTA vs. LAL	W	771.7	-1416.3700000000006
1081	0021600692	PHX @ DEN	L	-974.5999999999998	-281.9100000000002
1078	0021600690	OKC vs. DAL	W	654.6500000000001	-507.8199999999999
1075	0021600696	SAC @ IND	L	-630.53	196.71
1074	0021600695	BKN @ CLE	L	-1945.0199999999995	845.5
1073	0021600700	CHI vs. MIA	L	-206.66999999999996	-250.7700000000002
1072	0021600697	BOS vs. ORL	W	646.8600000000002	-805.13
1071	0021600698	TOR vs. MIL	W	652.3299999999999	-355.01
1069	0021600699	CHA @ NYK	L	-211.82	-517.49
1067	0021600694	PHI vs. HOU	L	-621.0100000000001	1023.78
1066	0021600702	ATL vs. WAS	L	478.5999999999999	633.59
1062	0021600703	MEM @ POR	L	193.87000000000018	-265.71
1060	0021600701	SAS @ NOP	L	1685.2	-490.77
1055	0021600707	GSW vs. LAC	W	2109.2399999999993	576.8199999999997
1054	0021600704	CHA vs. SAC	L	-354.32	-619.68
1052	0021600710	BKN @ MIN	L	-2077.4699999999993	-652.9699999999998
1051	0021600705	DET @ MIA	L	-289.02	-103.17000000000019
1049	0021600709	PHX vs. DEN	L	-1111.5099999999998	-137.13000000000022
1048	0021600706	MIL vs. BOS	L	-496.39	786.0100000000002
1045	0021600708	UTA vs. MEM	L	685.2700000000001	273.8700000000002
1041	0021600716	CHI vs. PHI	W	-198.80999999999995	-759.7100000000002
1040	0021600715	TOR vs. ORL	L	641.18	-718.7
1037	0021600718	POR vs. GSW	L	-495.71	2240.0699999999993
1035	0021600712	OKC @ CLE	L	494.23000000000013	981.91
1034	0021600713	IND vs. HOU	W	338.84000000000003	1084.76
1033	0021600711	NYK @ ATL	L	-447.49	408.1799999999999
1031	0021600717	SAS vs. DAL	L	1532.65	-570.4799999999999
1030	0021600714	WAS @ NOP	W	774.23	-419.62
1025	0021600723	PHX vs. MEM	L	-1248.1799999999998	414.27000000000015
1024	0021600722	DAL vs. CLE	W	-422.8799999999999	968.0799999999999
1023	0021600720	MIN vs. ORL	W	-506.0899999999998	-722.0
1021	0021600266	PHI vs. SAC	W	-748.1100000000001	-548.53
1019	0021600721	DET @ BOS	L	-430.06	924.8600000000002
1016	0021600719	BKN @ MIA	L	-2209.7599999999993	43.9699999999998
1013	0021600727	SAS vs. OKC	W	1530.67	423.52000000000015
1012	0021600726	HOU vs. SAC	W	1010.53	-687.8199999999999
1011	0021600728	POR vs. CHA	W	-411.10999999999996	-496.46
1008	0021600724	NYK @ WAS	L	-587.89	914.54
1006	0021600729	DEN @ LAL	L	-217.7700000000002	-1328.0400000000006
1005	0021600725	TOR vs. NOP	W	644.75	-558.9100000000001
1001	0021600732	TOR @ BOS	L	333.75	1063.4300000000003
1000	0021600738	UTA vs. MIL	W	838.57	-637.4300000000001
999	0021600730	IND @ ORL	W	480.61	-785.73
998	0021600737	MEM @ DEN	W	554.3700000000001	-358.81000000000023
997	0021600734	ATL @ MIA	L	473.1799999999999	190.6699999999998
996	0021600733	NYK @ BKN	W	-127.99000000000001	-2341.8999999999996
995	0021600731	CLE vs. MIN	W	894.02	-509.6599999999998
994	0021600741	GSW vs. CHA	W	2370.7799999999993	-638.26
993	0021600740	CHI @ OKC	W	-55.60999999999996	278.22000000000014
991	0021600736	PHI @ DAL	L	-826.2300000000001	-275.7399999999999
990	0021600735	DET vs. NOP	W	-195.76999999999998	-697.9100000000001
987	0021600739	LAC @ PHX	W	579.6799999999997	-1384.61
977	0021600745	LAC vs. GSW	L	342.9799999999997	2501.379999999999
976	0021600743	HOU vs. ATL	L	1071.76	402.8799999999999
974	0021600742	LAL @ WAS	L	-1254.4800000000007	1054.54
973	0021600744	PHI @ SAS	L	-814.8000000000002	1664.24
969	0021600749	HOU vs. CHI	W	997.78	-62.76999999999995
968	0021600751	BOS vs. LAL	W	1201.7300000000002	-1391.3700000000008
967	0021600748	DET vs. MIN	W	-201.16999999999996	-648.6599999999999
966	0021600753	SAC vs. PHX	L	-826.8199999999999	-1145.81
965	0021600752	DEN vs. MIL	W	-349.5200000000002	-778.14
964	0021600754	DAL @ POR	W	-129.0399999999999	-566.21
962	0021600750	MEM @ OKC	L	469.1800000000002	358.32000000000016
960	0021600747	IND @ BKN	W	622.04	-2473.8999999999996
957	0021600746	ORL vs. TOR	W	-774.19	487.48
951	0021600763	MIN vs. MEM	L	-787.3899999999999	548.7100000000002
950	0021600757	DET @ IND	L	-581.9499999999999	763.1400000000001
949	0021600755	NOP @ WAS	L	-836.6400000000001	1194.24
948	0021600759	NYK vs. CLE	L	-582.8	1030.4499999999998
947	0021600758	PHI @ MIA	L	-953.1000000000001	336.93999999999977
946	0021600762	SAS vs. DEN	W	1797.64	-279.9200000000002
945	0021600764	SAC vs. GSW	W	-740.55	2256.869999999999
944	0021600760	UTA vs. CHA	W	752.3000000000001	-779.73
942	0021600761	MIL @ PHX	W	-543.54	-1071.79
939	0021600756	ORL @ ATL	L	-777.4000000000001	542.9799999999999
931	0021600767	POR @ OKC	L	-481.69	498.8000000000002
929	0021600765	TOR @ BKN	W	1091.6100000000001	-2605.7599999999993
928	0021600766	LAC @ BOS	L	496.01999999999964	1339.7700000000002
925	0021600773	DET vs. PHI	W	-48.09999999999991	-1091.14
924	0021600774	NOP vs. PHX	W	-675.1000000000001	-1208.23
922	0021600771	TOR vs. LAC	W	631.14	349.4799999999996
921	0021600770	IND vs. OKC	W	903.9200000000001	38.99000000000018
920	0021600775	MIA @ MIN	W	482.8099999999998	-925.8499999999999
919	0021600778	CHI @ SAC	W	-130.26999999999995	-669.01
918	0021600772	ATL vs. UTA	L	532.7899999999998	890.7600000000001
917	0021600777	MEM vs. SAS	W	538.6200000000001	1705.88
915	0021600768	NYK vs. LAL	L	-647.99	-1378.0400000000009
913	0021600776	DAL @ DEN	L	-282.7699999999999	-345.70000000000016
910	0021600769	CLE @ WAS	W	1166.65	658.65
903	0021600781	POR @ DAL	W	-396.88	-421.8999999999999
902	0021600780	ORL @ HOU	L	-841.0100000000001	1134.23
900	0021600779	CHA vs. BKN	W	279.12	-2737.4899999999993
897	0021600782	SAS @ PHI	W	1928.96	-1228.93
896	0021600791	LAC @ NYK	W	428.3499999999996	-787.9
895	0021600788	PHX @ MEM	L	-1344.46	678.2600000000001
894	0021600793	BOS @ SAC	L	952.5600000000002	-732.88
893	0021600787	MIA @ MIL	W	628.2799999999997	-1298.6399999999999
892	0021600792	CHI @ GSW	L	-62.439999999999955	2177.249999999999
890	0021600785	ATL vs. DEN	W	462.3199999999998	-276.1800000000002
889	0021600784	WAS @ BKN	W	1487.78	-2869.0899999999992
885	0021600789	NOP vs. UTA	L	-603.3100000000002	1028.9700000000003
883	0021600790	TOR @ MIN	L	620.4	-764.06
882	0021600786	DET vs. LAL	W	-128.9499999999999	-1304.490000000001
879	0021600783	IND vs. CLE	L	294.4	1302.63
873	0021600794	CHA vs. HOU	L	-476.73	1270.48
872	0021600798	POR vs. BOS	L	-401.79	880.1100000000001
871	0021600795	ORL vs. PHI	L	-979.3700000000001	-841.48
868	0021600797	UTA @ DAL	L	866.9300000000002	-410.7699999999999
866	0021600796	CLE @ OKC	L	1138.4	418.9000000000002
863	0021600800	DEN @ NYK	W	-342.0300000000002	-927.54
862	0021600804	MIN vs. NOP	L	-692.02	-666.9200000000002
861	0021600799	MIA @ BKN	W	773.3699999999998	-3000.5699999999993
860	0021600802	LAL @ MIL	W	-1366.370000000001	-614.12
859	0021600803	GSW @ MEM	W	2308.189999999999	517.6400000000001
856	0021600806	SAC vs. ATL	W	-586.49	527.2299999999998
855	0021600805	WAS vs. IND	W	877.31	374.59
852	0021600801	DET vs. SAS	L	-210.1499999999999	1762.54
848	0021600807	PHX vs. CHI	W	-1180.48	-204.93999999999994
845	0021600808	CHA vs. LAC	L	-467.93	567.6099999999997
844	0021600813	OKC vs. GSW	L	334.1700000000002	2439.019999999999
843	0021600812	HOU vs. PHX	W	1406.53	-1406.3
842	0021600815	UTA vs. BOS	L	719.6600000000002	1018.0700000000002
841	0021600811	CLE vs. DEN	W	1063.97	-272.5900000000002
840	0021600814	DAL vs. ORL	W	-264.37999999999994	-1117.4900000000002
835	0021600809	IND vs. MIL	L	230.14999999999998	-604.3100000000001
832	0021600810	MIA @ PHI	L	-56.90000000000022	-843.79
829	0021600817	NYK vs. SAS	W	-766.92	1745.97
828	0021600819	SAC vs. NOP	W	-440.49	-595.2800000000002
826	0021600816	CHI @ MIN	L	-347.11999999999995	-605.38
825	0021600818	DET @ TOR	W	-126.6999999999999	474.4
821	0021600821	PHI @ CHA	W	-696.52	-608.84
819	0021600822	BKN vs. MEM	L	-3131.9299999999994	1421.7600000000002
818	0021600827	DEN vs. GSW	W	-338.5000000000002	2344.749999999999
817	0021600825	IND vs. SAS	L	86.06	1894.24
816	0021600820	OKC @ WAS	L	339.1700000000002	1016.5699999999999
814	0021600829	NOP @ PHX	W	-659.0300000000002	-1317.55
813	0021600828	LAC @ UTA	W	706.6099999999997	572.7800000000002
811	0021600823	MIA vs. ORL	L	-197.5200000000002	-880.3800000000001
810	0021600826	BOS @ DAL	W	1155.8000000000002	-418.37999999999994
808	0021600830	ATL @ POR	W	456.8699999999998	-542.06
806	0021600824	DET @ MIL	L	-207.9499999999999	-459.22
799	0021600831	TOR @ CHI	L	328.78	-263.99999999999994
798	0021600832	CLE @ MIN	W	1199.99	-758.5
796	0021600833	SAC @ LAL	W	-294.87	-1293.040000000001
793	0021600842	MIN @ DEN	W	-747.01	-269.12000000000023
792	0021600844	PHX vs. LAL	W	-1228.6	-1430.110000000001
790	0021600835	CLE vs. IND	W	1335.81	-57.69
789	0021600847	GSW vs. SAC	W	2265.369999999999	-449.61
788	0021600838	BKN vs. MIL	L	-3263.1799999999994	-314.49
786	0021600836	PHI @ BOS	L	-999.64	1293.3000000000002
785	0021600843	UTA vs. POR	W	801.2900000000002	-682.06
783	0021600846	ATL @ LAC	L	521.8699999999998	845.3599999999997
782	0021600840	MEM vs. NOP	L	511.2400000000001	-512.5400000000002
780	0021600841	MIA @ HOU	W	-187.8700000000002	1242.3899999999999
779	0021600834	SAS @ ORL	W	1802.99	-883.0500000000001
778	0021600839	DAL @ DET	L	-407.75999999999993	-124.52999999999992
774	0021600845	OKC vs. NYK	W	344.5200000000002	-696.04
773	0021600837	TOR vs. CHA	W	408.52	-749.46
765	0021600848	IND vs. WAS	L	-201.11	1155.57
763	0021600849	CHI vs. BOS	W	-120.57999999999993	1130.5800000000002
761	0021600853	NYK @ CLE	L	-835.52	1471.4299999999998
760	0021600852	HOU @ NOP	W	1168.07	-516.4200000000002
759	0021600854	LAC @ GSW	L	608.8699999999997	2396.509999999999
757	0021600851	DET vs. CHA	W	-55.81999999999991	-889.8100000000001
756	0021600850	ORL vs. POR	L	-1021.1	-521.8
754	0021600855	SAC vs. DEN	W	-439.70000000000005	-410.0800000000002
749	0021600865	LAC vs. SAS	L	537.1499999999996	1936.59
748	0021600857	IND vs. MEM	W	105.78999999999999	440.48000000000013
747	0021600858	BOS @ TOR	L	982.6500000000001	548.6099999999999
745	0021600863	ATL vs. MIA	L	376.6099999999998	-42.96000000000021
744	0021600862	MIN vs. DAL	W	-600.29	-546.8799999999999
743	0021600861	LAL @ OKC	L	-1566.970000000001	485.2100000000002
742	0021600864	BKN @ DEN	L	-3394.3199999999993	-400.7700000000002
740	0021600860	MIL vs. UTA	L	-395.11	790.1700000000002
737	0021600859	CHI vs. PHX	W	22.520000000000067	-1379.4599999999998
732	0021600856	WAS @ PHI	L	994.3199999999999	-838.15
729	0021600866	CHA @ SAC	W	-654.9000000000001	-444.53000000000003
728	0021600870	NOP @ DAL	L	-655.6600000000002	-385.75999999999993
727	0021600871	CHI @ CLE	W	165.32000000000005	1306.87
726	0021600868	PHI @ NYK	L	-766.43	-824.76
725	0021600867	ORL vs. ATL	W	-858.9300000000001	231.69999999999976
723	0021600869	IND @ MIA	L	22.98999999999998	101.61999999999979
721	0021600873	BKN @ GSW	L	-3525.3499999999995	2527.539999999999
720	0021600872	MIN @ HOU	L	-678.93	1304.1499999999999
713	0021600878	POR @ TOR	L	-526.28	688.4399999999999
711	0021600877	WAS vs. UTA	L	847.8299999999999	928.8100000000002
710	0021600874	SAS @ LAL	W	2070.04	-1703.640000000001
708	0021600879	BOS @ DET	W	985.1100000000001	-62.42999999999991
707	0021600881	CHA @ LAC	L	-584.7300000000001	540.7899999999996
706	0021600876	DEN vs. MEM	L	-331.1900000000002	445.0600000000001
705	0021600880	NOP @ OKC	L	-794.6600000000002	625.6300000000002
704	0021600875	PHX @ MIL	L	-1365.7299999999998	-461.07
697	0021600887	DAL vs. MIA	W	-314.3999999999999	-54.13000000000021
696	0021600884	MIL @ CLE	L	-391.76	1232.1299999999999
695	0021600886	HOU vs. IND	L	1290.05	104.90999999999998
694	0021600888	MIN @ SAC	W	-667.93	-584.7
693	0021600885	ATL @ BOS	W	312.1199999999998	1047.94
692	0021600882	TOR @ NYK	W	828.02	-753.76
686	0021600883	PHI vs. GSW	L	-905.0699999999999	2658.469999999999
683	0021600891	DEN @ CHI	W	-396.9400000000002	7.820000000000064
682	0021600889	WAS vs. GSW	W	851.7099999999999	2489.299999999999
681	0021600893	OKC vs. UTA	W	765.8000000000002	617.2300000000001
679	0021600892	PHX @ MEM	L	-1501.8099999999997	584.9800000000001
678	0021600890	DET vs. POR	W	-54.34999999999991	-666.11
676	0021600894	CHA @ LAL	W	-349.9000000000001	-1840.120000000001
671	0021600900	DET @ NOP	L	-60.98999999999991	-708.4300000000002
670	0021600905	SAC vs. BKN	L	-724.62	-2456.2799999999993
669	0021600901	CLE @ BOS	L	1292.81	975.5600000000001
668	0021600897	ATL vs. DAL	W	452.8699999999998	-393.3999999999999
667	0021600904	HOU @ LAC	W	1215.78	604.7899999999996
666	0021600895	NYK @ ORL	W	-818.1	-936.5500000000001
665	0021600898	MIA vs. PHI	W	-45.20000000000021	-1043.4899999999998
664	0021600902	SAS vs. IND	W	2203.35	172.11999999999998
662	0021600896	TOR vs. WAS	L	667.36	990.9499999999999
661	0021600899	MIL vs. DEN	L	-532.78	-252.43000000000023
654	0021600903	UTA vs. MIN	L	695.4300000000002	-521.6999999999999
649	0021600908	POR vs. OKC	W	-655.69	605.7200000000001
648	0021600906	GSW @ CHI	L	2335.0399999999986	-59.969999999999935
647	0021600907	CHA @ PHX	L	-579.82	-1412.7099999999998
643	0021600909	PHI vs. NYK	W	-956.6899999999999	-747.21
642	0021600910	WAS vs. TOR	L	979.9499999999999	596.47
640	0021600916	PHX vs. OKC	W	-1263.4399999999998	460.4000000000001
639	0021600912	MIL vs. LAC	W	-448.53	458.5599999999996
638	0021600918	LAL vs. BOS	L	-1976.410000000001	1113.54
637	0021600917	SAS @ NOP	W	2336.52	-636.9800000000001
636	0021600915	BKN @ UTA	L	-2377.109999999999	698.9800000000001
635	0021600913	CLE @ ATL	W	1218.31	443.3599999999998
633	0021600914	MEM @ DAL	L	574.6600000000001	-382.7399999999999
629	0021600911	ORL vs. MIA	W	-999.5300000000001	23.989999999999792
623	0021600919	DET @ PHI	W	-127.92999999999991	-884.67
622	0021600925	MIN @ SAS	L	-525.81	2469.55
621	0021600920	TOR @ MIL	L	585.9100000000001	-379.02
618	0021600923	CHA @ DEN	W	-645.0600000000001	-258.24000000000024
616	0021600922	LAC @ CHI	W	462.6699999999996	7.530000000000065
614	0021600924	HOU vs. MEM	W	1351.8899999999999	429.1000000000001
613	0021600926	BKN @ POR	L	-2508.419999999999	-510.0300000000001
609	0021600921	MIA vs. CLE	W	-42.1200000000002	1279.21
607	0021600929	PHX vs. BOS	W	-1114.5499999999997	1101.32
606	0021600930	WAS vs. ORL	W	908.7199999999999	-927.3100000000001
605	0021600927	IND @ ATL	W	179.05999999999997	298.5999999999998
603	0021600928	GSW @ NYK	W	2331.2499999999986	-886.6500000000001
602	0021600931	UTA @ SAC	W	837.8700000000001	-864.3
601	0021600933	NOP @ LAL	W	-700.8700000000001	-2112.520000000001
600	0021600932	DAL vs. OKC	W	-236.8499999999999	315.4000000000001
593	0021600937	GSW @ ATL	W	2462.9199999999987	154.1599999999998
592	0021600945	BOS @ LAC	L	953.8999999999999	602.1099999999997
591	0021600935	ORL vs. NYK	L	-1065.43	-875.8700000000001
590	0021600944	UTA vs. NOP	W	976.5400000000001	-629.5400000000001
589	0021600943	DEN vs. SAC	W	-324.35000000000025	-1003.74
587	0021600936	CLE vs. MIA	L	1129.94	102.0199999999998
585	0021600942	SAS vs. HOU	W	2602.4500000000003	1337.83
584	0021600934	PHI vs. MIL	L	-1023.0	-234.82999999999998
581	0021600941	IND @ CHA	L	171.27999999999997	-500.06000000000006
580	0021600939	MEM vs. BKN	L	283.87000000000006	-2489.629999999999
578	0021600938	CHI @ DET	L	-135.24999999999994	15.400000000000091
571	0021600948	WAS @ PHX	W	1047.83	-1191.0299999999997
570	0021600946	POR @ OKC	W	-364.71000000000004	170.7100000000001
568	0021600947	LAL @ DAL	L	-2248.460000000001	-91.2899999999999
565	0021600957	SAS vs. SAC	W	2735.2300000000005	-1142.96
564	0021600953	NOP vs. TOR	L	-768.5400000000001	665.1300000000001
563	0021600959	GSW vs. BOS	L	2444.4799999999987	956.8199999999998
562	0021600949	CHI @ ORL	L	-277.74999999999994	-903.3500000000001
561	0021600952	NYK @ MIL	L	-1029.8700000000001	-90.94
560	0021600950	BKN @ ATL	L	-2410.7399999999993	235.0199999999998
559	0021600958	DEN vs. WAS	L	-255.21000000000026	1186.72
558	0021600956	IND vs. DET	W	103.22999999999998	8.450000000000092
555	0021600951	MIA vs. CHA	W	245.8699999999998	-655.3700000000001
554	0021600954	UTA @ HOU	W	1115.0	1188.6
549	0021600955	LAC @ MIN	L	591.3299999999997	-590.25
543	0021600960	CLE @ DET	L	981.05	91.22000000000008
542	0021600962	OKC vs. SAS	W	326.3300000000001	2192.8900000000003
540	0021600961	MEM vs. LAC	L	138.95000000000005	520.3299999999997
538	0021600964	LAL @ PHX	W	-1784.230000000001	-1327.8799999999997
537	0021600963	PHI @ POR	L	-1161.12	-219.71000000000004
533	0021600965	ORL @ CHA	L	-981.0800000000002	-570.9900000000001
532	0021600966	CHI vs. HOU	L	-419.9799999999999	1414.74
531	0021600967	MIL vs. IND	W	52.650000000000006	-129.54000000000005
530	0021600968	MIN vs. GSW	W	-444.47	2290.9399999999987
528	0021600972	WAS @ SAC	W	1325.39	-1281.96
524	0021600970	DEN vs. BOS	W	-321.36000000000024	1020.0799999999998
523	0021600971	BKN @ DAL	L	-2542.2999999999993	53.94000000000008
522	0021600969	TOR @ ATL	L	579.6700000000001	376.1699999999998
517	0021600982	DAL vs. PHX	L	-101.13999999999992	-1314.5499999999997
516	0021600978	MIL vs. MIN	W	195.96	-824.01
515	0021600980	GSW @ SAS	L	2137.8299999999986	2265.4300000000003
514	0021600984	DEN @ SAC	W	-177.27000000000024	-1420.75
513	0021600983	POR vs. WAS	L	-375.02000000000004	1463.8500000000001
512	0021600979	TOR @ MIA	L	508.9900000000001	389.42999999999984
511	0021600977	ORL vs. CLE	L	-1119.14	1057.53
510	0021600974	LAC vs. PHI	W	659.6499999999997	-1299.04
507	0021600973	UTA @ OKC	L	878.2600000000001	467.2400000000001
505	0021600976	CHA vs. NOP	L	-501.3700000000001	-757.33
503	0021600981	MEM vs. ATL	L	-5.669999999999959	517.0799999999998
502	0021600975	DET vs. NYK	W	84.25000000000009	-944.1900000000002
493	0021600989	HOU vs. CLE	W	1326.23	1119.3799999999999
492	0021600988	POR @ PHX	W	-440.64000000000004	-1241.0399999999997
491	0021600986	NYK @ BKN	L	-1083.2900000000002	-2523.7599999999993
490	0021600990	LAL vs. PHI	L	-1709.8400000000008	-1136.77
489	0021600987	IND vs. MIA	W	102.42999999999995	232.7099999999998
487	0021600985	CHI @ BOS	L	-561.9499999999999	948.1399999999998
481	0021600994	SAS vs. ATL	W	2248.38	432.74999999999983
480	0021600996	LAC @ UTA	L	648.7499999999998	881.32
479	0021600992	DAL @ TOR	L	-241.51999999999992	588.6200000000001
478	0021600997	ORL @ SAC	L	-1257.01	-809.33
477	0021600993	MEM vs. MIL	W	225.00000000000006	-111.00999999999999
475	0021600991	CHI @ CHA	W	-328.66999999999996	-642.0400000000001
474	0021600998	DEN vs. LAL	W	-33.460000000000235	-1845.8100000000009
469	0021600995	WAS @ MIN	L	1227.1100000000001	-513.86
465	0021600999	CLE vs. DET	W	1046.05	77.01000000000009
463	0021601001	IND @ NYK	L	169.66999999999996	-997.1900000000002
462	0021601000	OKC @ BKN	W	607.9100000000001	-2445.1199999999994
460	0021601002	NOP vs. POR	W	-610.9100000000001	-446.02000000000004
459	0021601003	GSW vs. PHI	W	2210.1399999999985	-1064.31
455	0021601011	POR @ SAS	W	-436.69000000000005	2231.2200000000003
454	0021601007	MIA vs. NOP	W	165.7199999999998	-614.8100000000001
453	0021601005	CHA @ IND	L	-782.4800000000001	101.65999999999995
452	0021601006	MIN @ BOS	L	-518.49	1086.5199999999998
451	0021601012	PHX vs. SAC	L	-1377.8799999999997	-812.71
450	0021601013	MIL @ LAC	W	-103.25	502.64999999999975
448	0021601009	MEM @ CHI	W	365.96000000000004	-260.14
445	0021601010	LAL @ HOU	L	-1981.6200000000008	1462.55
442	0021601004	DAL @ WAS	W	-231.66999999999993	1080.17
440	0021601008	UTA @ DET	W	1019.7	-65.48999999999991
435	0021601017	MEM @ ATL	W	506.68000000000006	288.1899999999998
434	0021601016	NYK vs. BKN	L	-925.8900000000002	-2501.9099999999994
433	0021601015	OKC @ TOR	W	748.3500000000001	353.55000000000007
432	0021601018	LAC @ DEN	L	356.84999999999974	110.06999999999977
431	0021601014	UTA @ CLE	L	932.8900000000001	1183.06
430	0021601019	ORL @ GSW	L	-1394.69	2342.8599999999983
423	0021601026	PHX vs. ORL	L	-1514.5499999999997	-1232.19
422	0021601021	CHI @ WAS	L	-401.88	1158.5500000000002
421	0021601027	LAL vs. MIL	L	-2117.270000000001	-35.239999999999995
420	0021601022	BOS @ BKN	W	1224.7099999999998	-2573.5999999999995
