	GAME_ID	MATCHUP	WL	LEFT_ELO	RIGHT_ELO
2263	0021500101	MIN @ ATL	W	-125.57999999999998	565.53
2262	0021500105	MEM @ LAC	L	-77.67000000000002	240.75
2261	0021500103	SAC vs. SAS	L	-801.09	344.0
2258	0021500104	GSW vs. DET	W	1270.13	-458.40999999999997
2256	0021500099	ORL @ IND	L	-184.71000000000004	-64.08999999999999
2254	0021500100	CHI @ PHI	W	126.70999999999998	-1110.75
2253	0021500102	POR @ DEN	L	83.29000000000002	-244.82999999999998
2249	0021500109	NYK @ TOR	W	-234.95	74.49999999999994
2248	0021500111	CHA @ MIN	W	-181.58999999999997	-135.57999999999998
2246	0021500110	BOS @ MIL	W	1.0000000000000142	25.91000000000001
2245	0021500112	NOP vs. DAL	W	-315.75	83.17000000000002
2244	0021500108	LAL @ MIA	L	-500.75	90.67
2241	0021500107	WAS vs. OKC	L	-126.41000000000001	149.08999999999997
2240	0021500106	CLE vs. UTA	W	887.75	-345.17
2235	0021500120	GSW @ MEM	W	1399.02	-218.23000000000002
2234	0021500119	BKN @ HOU	W	-440.12999999999994	250.91
2233	0021500121	DEN vs. MIL	W	-97.94999999999999	-43.52999999999999
2232	0021500123	SAS @ POR	W	482.12	-61.14999999999998
2231	0021500122	DET @ SAC	L	-9.659999999999997	-483.87
2229	0021500117	NOP @ ATL	L	-235.13	487.53
2227	0021500115	PHI vs. TOR	L	-1240.13	751.17
2225	0021500113	CHA vs. NYK	W	-34.70999999999998	-240.51
2222	0021500118	LAC @ DAL	L	303.87	15.670000000000016
2220	0021500114	LAL @ ORL	L	-634.5	-100.27000000000004
2216	0021500116	IND @ BOS	W	80.35000000000001	-3.999999999999986
2213	0021500124	UTA @ MIA	L	-42.05	231.23000000000002
2212	0021500126	PHX vs. LAC	W	-12.670000000000002	155.54000000000002
2209	0021500125	GSW @ MIN	W	1527.52	-282.46
2207	0021500127	IND vs. MIN	W	222.85000000000002	-426.9
2206	0021500136	HOU @ DEN	L	106.47	46.49000000000001
2205	0021500131	TOR vs. NOP	W	290.16999999999996	-367.90999999999997
2204	0021500130	CLE @ NYK	W	1020.53	-383.01
2203	0021500133	POR @ MEM	L	-203.64999999999998	167.76999999999998
2201	0021500128	UTA @ ORL	L	-186.49	-104.27000000000004
2197	0021500134	PHI @ OKC	L	-1369.02	289.65
2196	0021500137	SAC vs. BKN	W	-330.87	-359.0199999999999
2195	0021500129	ATL @ BOS	L	547.0799999999999	-71.49999999999999
2194	0021500135	LAL @ DAL	L	-767.28	160.11
2189	0021500132	CHI vs. CHA	W	267.27	-115.26999999999998
2185	0021500142	SAS vs. PHI	W	618.79	-1497.52
2184	0021500144	GSW vs. BKN	W	1655.7	-491.0199999999999
2183	0021500138	LAC vs. DET	W	159.54000000000002	-157.99
2180	0021500143	PHX vs. DEN	W	56.769999999999996	-36.00999999999999
2179	0021500140	HOU vs. DAL	L	-36.03	302.61
2178	0021500141	MIL vs. CLE	W	-36.02999999999999	552.53
2176	0021500139	WAS vs. ORL	W	-43.91000000000001	-110.18000000000004
2171	0021500149	BOS @ OKC	W	72.94000000000001	128.64999999999998
2170	0021500150	TOR @ SAC	L	127.89999999999998	-180.42000000000002
2169	0021500146	MIN vs. MEM	L	-569.4	90.03999999999998
2166	0021500151	LAL vs. DET	W	-599.28	-303.99
2163	0021500148	UTA @ ATL	W	-28.989999999999995	395.8299999999999
2162	0021500147	POR @ CHA	L	-344.55999999999995	192.23000000000002
2160	0021500145	NYK vs. NOP	W	-223.92000000000002	-499.90999999999997
2157	0021500157	LAL @ PHX	L	-520.64	199.26999999999998
2156	0021500155	MEM vs. OKC	W	235.45999999999998	56.37999999999997
2155	0021500154	BOS @ HOU	W	215.44	-176.94
2154	0021500153	CHI vs. IND	W	406.27	-11.23999999999998
2152	0021500152	PHI vs. DAL	L	-1625.7	443.52
2150	0021500156	POR @ SAS	L	-484.14	754.29
2145	0021500159	ATL @ BKN	L	246.5999999999999	-322.37999999999994
2144	0021500158	MIL @ WAS	L	33.06000000000002	100.52999999999999
2143	0021500164	GSW vs. TOR	W	1783.62	129.57
2141	0021500161	MIA vs. MIN	L	145.23000000000002	-410.31
2140	0021500162	CHA @ NYK	L	-113.67999999999998	-228.5
2137	0021500163	NOP vs. DEN	L	-631.27	119.9
2133	0021500160	DET vs. CLE	W	-73.08000000000001	398.89
2131	0021500170	HOU vs. POR	W	-16.519999999999996	-622.6
2129	0021500169	SAC @ ATL	L	-257.09000000000003	324.0999999999999
2128	0021500172	DEN @ SAS	L	-37.599999999999994	888.84
2127	0021500166	MIN @ ORL	L	-339.89	-177.68000000000004
2126	0021500173	UTA vs. TOR	W	40.10000000000001	-16.97
2125	0021500167	PHI vs. IND	L	-1753.62	68.34000000000002
2121	0021500174	PHX vs. CHI	L	-109.82000000000001	544.0
2120	0021500165	BKN @ CHA	L	-393.2099999999999	-106.17999999999998
2118	0021500171	NOP @ OKC	L	-762.0999999999999	360.96
2114	0021500168	BOS vs. DAL	L	131.35000000000002	583.0999999999999
2111	0021500176	CLE vs. MIL	W	397.64	-109.43999999999998
2110	0021500177	GSW @ LAC	W	1911.31	-749.55
2108	0021500175	MIA vs. SAC	W	72.96000000000002	-395.55
2105	0021500186	LAC @ POR	L	80.03000000000003	-160.1
2104	0021500188	LAL vs. TOR	L	-654.39	138.03
2103	0021500180	MEM vs. HOU	W	379.30999999999995	55.02
2102	0021500184	DAL vs. UTA	W	721.56	-342.4
2101	0021500179	BOS vs. BKN	W	60.93000000000002	-526.29
2100	0021500185	DEN vs. PHX	L	-181.45	119.75999999999999
2098	0021500183	NYK @ OKC	W	-84.65	-22.890000000000043
2097	0021500187	GSW vs. CHI	W	2038.81	380.67
2092	0021500182	NOP vs. SAS	W	-517.4799999999999	572.59
2091	0021500181	DET @ MIN	W	-5.5800000000000125	-481.03999999999996
2088	0021500178	PHI @ CHA	L	-1881.31	37.67000000000002
2083	0021500195	SAS vs. MEM	W	495.67	221.80999999999997
2081	0021500190	MIL @ IND	L	-250.58999999999997	209.49
2080	0021500189	SAC @ ORL	W	-383.05	-108.83000000000004
2079	0021500194	NYK @ HOU	W	57.849999999999994	-84.97999999999999
2077	0021500192	DET vs. WAS	L	-164.43	243.02999999999997
2076	0021500193	PHI @ MIA	L	-2008.81	212.54000000000002
2075	0021500191	ATL @ CLE	L	388.0999999999999	533.41
2069	0021500201	LAL vs. POR	L	-787.47	-86.76999999999998
2068	0021500196	TOR @ LAC	W	204.36	-63.819999999999965
2067	0021500200	GSW @ DEN	W	2166.14	-323.95
2066	0021500198	PHX @ NOP	L	35.91	-362.4799999999999
2064	0021500199	DAL @ OKC	L	409.05999999999995	57.10999999999996
2062	0021500197	BOS @ BKN	L	127.08000000000001	-508.7899999999999
2057	0021500202	CHA vs. SAC	W	180.17000000000002	-309.72
2056	0021500207	SAS vs. PHX	W	630.6700000000001	-34.09
2055	0021500205	MIL vs. DET	W	-165.58999999999997	-159.43
2054	0021500208	OKC @ UTA	W	198.43999999999994	-111.25
2052	0021500203	CLE vs. ORL	W	668.41	-251.33000000000004
2048	0021500204	NYK @ MIA	L	-250.82	351.0
2047	0021500206	MIN vs. PHI	W	-471.03999999999996	-2136.1400000000003
2043	0021500211	MEM vs. DAL	W	228.14	260.72999999999996
2042	0021500214	GSW vs. LAL	W	2293.33	-919.97
2041	0021500209	IND @ WAS	W	349.49	8.93999999999997
2039	0021500212	LAC @ DEN	W	243.68000000000004	-465.28
2036	0021500213	POR vs. CHI	L	-89.88999999999999	306.44
2035	0021500210	ATL vs. BOS	W	316.2199999999999	-17.919999999999987
2031	0021500225	PHX vs. NOP	L	-177.76	-209.4799999999999
2030	0021500223	OKC vs. BKN	W	338.74999999999994	-430.7899999999999
2029	0021500219	TOR vs. CLE	W	344.67	577.74
2028	0021500216	ORL vs. NYK	W	-167.66000000000003	-245.51
2027	0021500222	ATL @ MIN	L	380.62999999999994	-325.03999999999996
2026	0021500215	WAS @ CHA	L	13.519999999999968	321.5
2025	0021500221	MIL vs. SAC	L	-94.58999999999997	-372.84000000000003
2022	0021500217	PHI @ BOS	L	-2263.33	-11.58999999999999
2021	0021500224	DAL @ SAS	L	113.84999999999997	765.0000000000001
2020	0021500220	MEM @ HOU	W	295.64	-223.98
2016	0021500226	UTA @ LAC	W	-103.75	87.35000000000004
2015	0021500218	DET vs. MIA	W	-153.10000000000002	263.5
2007	0021500236	PHX vs. GSW	L	-320.26	2420.39
2006	0021500237	SAC vs. MIN	L	-450.19000000000005	-180.34999999999997
2005	0021500229	WAS @ BOS	L	-130.33000000000004	130.91000000000003
2004	0021500238	NOP @ LAC	L	-283.2299999999999	19.850000000000037
2003	0021500234	DET @ OKC	L	-310.6	478.15999999999997
2002	0021500230	NYK vs. MIA	L	-389.03999999999996	190.17000000000002
2001	0021500231	IND vs. CHI	W	488.49	368.94
1999	0021500233	MEM vs. ATL	L	287.11	309.23999999999995
1998	0021500235	DEN vs. SAS	L	-605.5899999999999	898.7500000000001
1997	0021500227	CHA vs. CLE	L	161.81	501.49
1995	0021500232	PHI @ HOU	L	-2390.3900000000003	-137.1
1992	0021500228	MIL @ ORL	L	-234.89999999999998	-97.97000000000003
1983	0021500245	GSW vs. SAC	W	2547.33	-438.80000000000007
1982	0021500239	TOR @ WAS	W	484.08000000000004	-272.83000000000004
1981	0021500243	UTA vs. NOP	W	39.92	-418.5199999999999
1979	0021500241	DEN @ DAL	L	-745.0	193.25999999999996
1978	0021500242	SAS vs. ATL	W	1031.9900000000002	373.97999999999996
1977	0021500240	BKN @ CLE	L	-564.54	636.78
1976	0021500244	POR vs. LAL	W	145.70000000000002	-1051.97
1969	0021500250	TOR vs. PHX	L	322.69000000000005	-161.73
1967	0021500247	MIN @ LAC	L	-336.81999999999994	163.38000000000005
1966	0021500251	MEM vs. PHI	W	1567.67	-2517.33
1965	0021500252	NYK vs. HOU	L	-531.54	10.550000000000011
1964	0021500248	DET @ BKN	L	-229.13000000000002	-547.78
1963	0021500249	ORL vs. BOS	W	45.559999999999974	122.38000000000001
1962	0021500246	MIL @ CHA	L	-374.30999999999995	241.22
1959	0021500253	IND @ LAL	W	626.61	-1183.53
1953	0021500260	SAC vs. DAL	W	-426.69000000000005	258.81999999999994
1952	0021500256	OKC @ ATL	L	316.77	302.97999999999996
1950	0021500254	HOU @ DET	L	6.940000000000012	-221.63000000000002
1949	0021500257	CHI vs. SAS	W	295.61	789.7700000000001
1948	0021500258	MIL vs. DEN	W	162.08000000000004	-883.61
1947	0021500255	BOS @ MIA	W	52.94000000000001	253.29000000000002
1945	0021500259	UTA vs. GSW	L	-1392.58	2674.17
1944	0021500261	POR @ LAC	L	-232.90999999999997	305.88000000000005
1937	0021500266	MEM @ NOP	W	359.25	-553.24
1935	0021500265	MIN vs. ORL	L	-404.31999999999994	188.05999999999997
1934	0021500262	CLE vs. WAS	L	621.5	-114.16000000000004
1933	0021500264	BKN vs. PHX	W	-395.55999999999995	-167.29
1931	0021500267	POR vs. DAL	L	-222.64999999999998	188.55999999999995
1930	0021500263	PHI vs. LAL	W	-769.1700000000001	-1314.71
1925	0021500273	DEN @ CHI	L	-1021.5	433.73
1924	0021500274	NOP @ HOU	L	-687.4499999999999	167.20000000000002
1922	0021500268	CHA vs. GSW	L	-1343.22	2800.92
1921	0021500276	IND @ LAC	W	763.96	222.46000000000004
1920	0021500272	TOR @ ATL	W	250.58000000000004	367.97999999999996
1919	0021500275	SAS vs. MIL	W	712.1400000000001	-215.80999999999995
1917	0021500269	WAS vs. LAL	L	-44.47000000000004	-920.54
1916	0021500271	NYK vs. PHI	W	-373.11999999999995	-1135.92
1914	0021500270	DET vs. PHX	W	-78.21000000000004	-233.87
1907	0021500281	POR vs. IND	W	-211.64999999999998	450.63000000000005
1906	0021500280	SAS @ MEM	W	845.8900000000001	275.0
1905	0021500277	OKC @ MIA	L	169.65999999999997	180.64000000000001
1904	0021500278	DEN @ TOR	W	-558.75	314.58000000000004
1903	0021500279	UTA vs. ORL	L	-111.11	329.64
1902	0021500282	SAC vs. BOS	L	-428.94000000000005	194.52
1895	0021500287	DAL vs. HOU	L	254.30999999999995	88.20000000000002
1894	0021500284	PHX @ WAS	L	-374.62	39.05999999999996
1893	0021500285	DET vs. MIL	W	64.28999999999996	-354.80999999999995
1892	0021500288	NOP vs. CLE	W	-446.19999999999993	470.71000000000004
1890	0021500283	BKN @ NYK	L	-394.7699999999999	-228.86999999999995
1885	0021500286	ATL vs. LAL	W	297.29999999999995	-841.0699999999999
1883	0021500289	DEN @ PHI	W	-410.42	-1264.25
1882	0021500298	LAC vs. ORL	W	153.21000000000004	95.38999999999997
1881	0021500292	CHI vs. CHA	L	421.08000000000004	86.52
1879	0021500296	SAS vs. BOS	W	979.2200000000001	185.27
1876	0021500293	HOU vs. SAC	W	233.20000000000002	-492.27000000000004
1875	0021500291	CLE @ MIA	L	321.21000000000004	319.25
1874	0021500297	UTA vs. IND	W	-28.61	301.68000000000006
1872	0021500295	MIL vs. NYK	W	-343.13999999999993	-235.53999999999996
1871	0021500294	MIN vs. POR	L	-545.8999999999999	-64.97999999999996
1867	0021500290	GSW @ TOR	W	2927.59	167.91000000000003
1863	0021500303	OKC vs. SAC	W	323.65999999999997	-630.0
1862	0021500299	PHX @ MEM	L	-514.62	505.0
1861	0021500300	BKN vs. GSW	L	-530.27	3054.18
1860	0021500301	LAL @ DET	L	-973.0699999999999	205.95999999999998
1858	0021500302	DAL @ WAS	W	184.30999999999995	-41.50000000000004
1853	0021500312	BOS @ NOP	W	115.27000000000001	-444.5299999999999
1852	0021500306	MIA vs. WAS	L	307.14	-108.08000000000004
1851	0021500305	PHI vs. SAS	L	-1392.43	1112.17
1850	0021500311	MIN vs. LAC	L	-686.6499999999999	294.88000000000005
1849	0021500308	LAL @ TOR	L	-1104.7399999999998	322.23
1847	0021500310	MIL vs. POR	W	-195.86999999999995	-144.29999999999995
1846	0021500307	DAL @ NYK	W	325.2199999999999	-378.03999999999996
1841	0021500304	CHA vs. DET	W	227.26999999999998	46.86999999999996
1840	0021500309	PHX @ CHI	W	-278.94	272.75000000000006
1835	0021500317	ORL @ DEN	W	25.389999999999972	-413.15000000000003
1834	0021500315	BKN vs. HOU	W	-515.27	152.29000000000002
1833	0021500316	OKC @ MEM	W	313.65999999999997	270.91
1832	0021500313	CLE vs. POR	W	397.88000000000005	-209.51999999999995
1831	0021500318	UTA @ SAC	L	-35.19	-542.17
1826	0021500314	GSW @ IND	W	3180.7	153.93000000000006
1823	0021500326	PHX vs. ORL	W	-207.64	91.29999999999997
1822	0021500321	WAS vs. HOU	L	-38.83000000000004	85.55000000000003
1821	0021500319	BOS vs. CHI	W	256.18	125.64000000000004
1819	0021500320	CHA vs. MIA	W	367.27	159.39
1818	0021500323	TOR vs. SAS	W	312.45000000000005	944.7800000000002
1817	0021500325	LAL @ MIN	L	-1236.1	-301.64999999999986
1815	0021500324	MIL vs. LAC	L	-349.56999999999994	435.7900000000001
1813	0021500327	UTA vs. NYK	W	47.31	-519.78
1811	0021500328	ATL @ DAL	W	437.52	240.43999999999994
1810	0021500322	DET vs. MEM	L	-97.91000000000004	276.13
1803	0021500331	ATL @ OKC	L	427.09999999999997	452.97999999999996
1802	0021500332	NYK @ SAC	L	-660.8199999999999	-393.84
1801	0021500329	PHI @ BKN	L	-1520.47	-364.82
1798	0021500330	CHI vs. LAC	W	204.64000000000004	351.0100000000001
1795	0021500342	LAL @ SAS	L	-1367.1899999999998	1167.0700000000002
1794	0021500335	PHI vs. DET	L	-1648.39	208.12999999999997
1793	0021500341	OKC @ UTA	W	591.68	-259.36
1792	0021500337	TOR vs. MIL	W	452.03000000000003	-339.1499999999999
1791	0021500340	MIN @ DEN	L	-455.96999999999986	-476.85
1790	0021500339	NOP vs. WAS	W	-504.0799999999999	-180.50000000000006
1788	0021500343	POR @ PHX	W	-199.09999999999997	-212.21999999999997
1786	0021500336	GSW @ BOS	W	3307.16	246.4
1785	0021500333	MIA @ IND	L	12.71999999999997	382.26000000000005
1784	0021500334	CLE @ ORL	W	535.6100000000001	-53.48000000000003
1780	0021500338	CHA @ MEM	W	506.59	342.17
1773	0021500350	DAL vs. WAS	L	170.01999999999992	-96.41000000000005
1771	0021500351	GSW @ MIL	L	1558.56	-328.1499999999999
1770	0021500344	LAC @ BKN	W	280.5900000000001	-365.46999999999997
1769	0021500347	ATL vs. SAS	L	281.09999999999997	1000.4700000000001
1767	0021500349	HOU vs. LAL	W	229.51000000000002	-1498.0199999999998
1766	0021500346	IND @ DET	L	296.58000000000004	49.929999999999964
1765	0021500348	NOP @ CHI	L	-428.2099999999999	344.64000000000004
1763	0021500352	NYK @ POR	W	-501.21999999999997	-128.09999999999997
1760	0021500345	BOS @ CHA	W	175.98000000000002	345.28999999999996
1755	0021500355	PHI @ TOR	L	-1776.19	591.03
1754	0021500356	OKC vs. UTA	W	729.8	-176.86
1753	0021500354	MIA vs. MEM	W	92.03999999999996	197.57
1749	0021500353	MIN @ PHX	L	-596.1899999999998	-202.61999999999995
1747	0021500357	IND vs. TOR	W	225.28000000000003	429.49
1746	0021500359	DET vs. LAC	L	-33.92000000000003	420.99000000000007
1745	0021500360	MIA @ ATL	W	232.25999999999996	135.90999999999997
1744	0021500365	DEN vs. HOU	W	-329.97	147.71
1743	0021500364	UTA @ SAS	L	-318.6	1133.5500000000002
1742	0021500361	CHI vs. PHI	W	483.96000000000004	-1903.88
1741	0021500366	NOP @ POR	L	-563.4199999999998	-117.90999999999997
1738	0021500363	DAL vs. PHX	W	175.41999999999993	-207.42999999999995
1737	0021500362	MEM vs. WAS	W	203.72	-101.63000000000005
1735	0021500358	ORL @ BKN	W	27.559999999999967	-502.14
1727	0021500370	MIL @ LAL	L	-256.6099999999999	-1178.6199999999997
1726	0021500367	BOS vs. CLE	L	241.38000000000002	672.7800000000001
1725	0021500368	MIN vs. DEN	L	-735.7699999999999	-183.97000000000003
1723	0021500369	SAC vs. HOU	W	-246.44	80.21000000000001
1719	0021500377	CHI vs. MEM	W	622.6600000000001	45.56999999999999
1718	0021500379	WAS @ SAS	L	-242.67000000000004	1266.3300000000002
1717	0021500381	GSW vs. PHX	W	1474.9099999999999	-347.98999999999995
1716	0021500372	ORL vs. CHA	W	94.35999999999997	198.40999999999997
1714	0021500382	MIL @ LAC	L	-395.8699999999999	560.8000000000001
1712	0021500378	OKC vs. POR	W	867.4	-122.16999999999997
1709	0021500375	NYK vs. MIN	W	-356.03	-874.7699999999999
1708	0021500380	NOP @ UTA	W	-548.2199999999998	-459.64
1706	0021500373	BKN vs. MIA	L	-638.3399999999999	371.84
1705	0021500371	DAL @ IND	L	241.56999999999994	364.86
1704	0021500374	DET vs. BOS	W	46.63999999999997	96.19000000000003
1698	0021500376	ATL vs. PHI	W	216.46999999999997	-2031.47
1695	0021500384	CLE vs. OKC	W	809.45	329.52
1694	0021500385	HOU @ LAL	W	88.36000000000001	-1098.9999999999998
1692	0021500383	CHA vs. TOR	W	277.40999999999997	282.45
1689	0021500391	DET @ CHI	W	112.88999999999997	460.78000000000003
1688	0021500390	MIA vs. TOR	L	285.84	286.2
1687	0021500395	DEN @ UTA	L	-263.78000000000003	-300.03999999999996
1686	0021500392	SAC @ MIN	L	-324.9	-713.2299999999999
1684	0021500389	ATL @ BOS	W	357.71999999999997	-48.24999999999997
1683	0021500387	POR @ ORL	L	-262.16999999999996	235.50999999999996
1682	0021500386	BKN @ IND	L	-774.1099999999999	503.86
1681	0021500388	NYK @ PHI	W	-211.58999999999997	-2158.9700000000003
1678	0021500397	GSW vs. MIL	W	1602.4999999999998	-534.6199999999999
1677	0021500396	PHX vs. NOP	W	-337.98999999999995	-472.6399999999998
1674	0021500393	LAC @ SAS	L	475.06000000000006	1398.8300000000002
1671	0021500394	DAL vs. MEM	W	172.12999999999994	126.82
1665	0021500401	LAC @ HOU	L	328.81000000000006	232.11
1664	0021500402	IND @ MEM	L	417.32	133.72
1662	0021500399	WAS vs. CHA	W	-233.07000000000005	267.21999999999997
1661	0021500400	NYK vs. CHI	W	-67.83999999999997	313.38000000000005
1660	0021500398	OKC vs. LAL	W	556.19	-1230.4799999999998
1655	0021500405	PHI @ CLE	L	-2286.38	945.6500000000001
1654	0021500404	POR @ MIA	L	-401.65	214.29999999999998
1652	0021500406	MIL @ PHX	W	-447.89999999999986	-267.46999999999997
1651	0021500403	BKN vs. MIN	L	-909.4799999999999	-566.1899999999999
1650	0021500408	SAC @ TOR	W	-389.15999999999997	350.68
1649	0021500409	NOP @ DEN	W	-533.0099999999999	-404.34000000000003
1647	0021500407	ATL @ ORL	W	498.40999999999997	1.0699999999999648
1641	0021500418	LAC vs. OKC	L	183.29000000000008	618.69
1640	0021500412	ORL @ NYK	W	81.06999999999996	-224.73999999999998
1639	0021500410	WAS vs. SAC	W	-87.88000000000005	-317.90999999999997
1638	0021500414	CHI vs. BKN	L	166.84000000000003	-519.4799999999999
1636	0021500411	MIN @ BOS	L	-569.9399999999999	33.00000000000003
1635	0021500416	SAS vs. IND	W	1531.0700000000002	270.28
1634	0021500415	CHA @ HOU	L	121.47999999999996	375.21000000000004
1630	0021500413	POR @ ATL	L	-540.65	638.5799999999999
1626	0021500417	UTA vs. PHX	W	-154.84999999999997	-407.64
1623	0021500420	MIA vs. DET	L	278.55999999999995	253.57999999999998
1622	0021500422	LAL @ DEN	W	-1061.7299999999998	-544.34
1621	0021500421	DAL @ TOR	L	238.37999999999994	279.68
1619	0021500419	MEM @ PHI	W	276.22	-2413.71
1615	0021500424	NYK @ CLE	L	-367.24	1081.42
1614	0021500428	BKN vs. DAL	L	-594.1399999999999	169.06999999999994
