	GAME_ID	MATCHUP	WL	LEFT_ELO	RIGHT_ELO
2019	0022000074	MIN vs. WAS	L	-298.08	-260.74999999999994
2018	0022000075	LAL @ SAS	W	309.83	-203.07999999999998
2017	0022000077	UTA vs. LAC	W	70.67000000000002	308.59000000000003
2016	0022000073	MIL vs. CHI	W	136.82999999999998	-141.58999999999997
2015	0022000070	BOS @ DET	L	185.17000000000002	-374.92
2005	0022000080	NYK @ IND	W	-169.42	256.59
2004	0022000083	ATL vs. CLE	L	36.59	-98.41
2003	0022000084	NOP vs. TOR	W	73.17	-14.920000000000002
2002	0022000082	CHA @ PHI	L	-219.42	393.59
1999	0022000081	OKC @ ORL	W	17.67	55.75
1997	0022000079	HOU vs. SAC	W	102.08	-81.41
1993	0022000086	WAS @ BKN	W	-255.74999999999994	-105.58
1992	0022000089	SAS vs. UTA	L	-345.58	213.17000000000002
1991	0022000091	PHX vs. LAC	L	222.34	233.59000000000003
1990	0022000092	POR @ GSW	L	49.83	-224.42000000000002
1989	0022000090	CHI vs. DAL	W	-206.58999999999997	11.409999999999997
1986	0022000087	MEM vs. LAL	L	-218.58999999999997	449.83
1985	0022000085	BOS @ DET	W	115.17000000000002	-295.75
1981	0022000088	MIN vs. DEN	L	-440.58	-83.59
1977	0022000095	ATL vs. NYK	L	-113.41	-24.419999999999987
1976	0022000098	DAL @ HOU	W	-53.59	98.08
1975	0022000101	GSW vs. SAC	W	-79.42000000000002	-226.41
1974	0022000096	OKC @ MIA	L	16.0	16.83
1973	0022000097	TOR vs. BOS	L	-76.59	257.67
1971	0022000100	IND @ NOP	W	181.58999999999997	63.17
1970	0022000099	DET @ MIL	L	-430.75	281.83
1969	0022000093	ORL vs. CLE	W	55.75	-33.41
1962	0022000094	PHI vs. CHA	W	528.5899999999999	-359.41999999999996
1959	0022000103	MEM vs. LAL	L	-208.58999999999997	587.95
1958	0022000102	UTA @ BKN	L	203.17000000000002	-98.08
1956	0022000105	SAS @ LAC	W	-185.57999999999998	296.71000000000004
1955	0022000104	DEN vs. MIN	W	66.41	-580.5799999999999
1952	0022000106	POR vs. CHI	L	-95.17	-59.70999999999998
1949	0022000116	GSW vs. LAC	L	-86.92000000000002	223.38000000000005
1948	0022000109	PHI vs. WAS	W	662.3399999999999	-554.5
1947	0022000107	HOU @ IND	L	-44.42	319.71
1946	0022000110	CHA @ ATL	W	-122.53999999999996	-260.28999999999996
1944	0022000113	DET @ MIL	L	-564.5	424.33
1943	0022000114	NOP vs. OKC	L	-83.71	26.0
1942	0022000108	ORL vs. CLE	W	193.87	-180.29
1940	0022000112	UTA @ NYK	L	56.29000000000002	118.08000000000001
1938	0022000111	MIA vs. BOS	L	-63.17	398.23
1937	0022000115	PHX vs. TOR	W	146.09	-211.59
1934	0022000117	SAC vs. CHI	W	-143.91	-65.26999999999998
1927	0022000121	SAS @ LAL	W	-38.69999999999999	424.62
1926	0022000120	DEN vs. DAL	L	-11.710000000000008	93.28999999999999
1925	0022000122	POR vs. MIN	W	287.33	-718.7
1923	0022000119	MEM vs. CLE	L	-346.71	-174.73
1921	0022000118	PHI @ BKN	L	345.11999999999995	46.36
1917	0022000132	SAC vs. TOR	L	-74.47	-120.34
1916	0022000126	NOP vs. CHA	L	-228.14999999999998	-124.20999999999998
1915	0022000129	MIL vs. UTA	L	339.89	61.85000000000002
1914	0022000124	BOS vs. WAS	W	537.23	-391.16999999999996
1913	0022000125	OKC @ NYK	W	97.88	33.640000000000015
1909	0022000130	GSW vs. LAC	W	-156.36	287.38000000000005
1907	0022000127	HOU vs. ORL	W	-34.42	180.54
1906	0022000131	CHI @ LAL	L	-207.76999999999998	425.12
1904	0022000128	MEM vs. BKN	W	-258.38	38.86
1902	0022000123	DET vs. PHX	W	-472.28	207.76
1897	0022000140	POR @ SAC	W	56.769999999999996	-216.97
1896	0022000137	MIL vs. CLE	W	268.89	-107.22999999999999
1895	0022000135	PHX @ IND	W	133.26	306.38
1893	0022000139	ORL @ DAL	L	31.039999999999992	237.73
1892	0022000134	CHA vs. ATL	W	21.79000000000002	-404.73
1890	0022000138	MIN vs. SAS	L	-855.37	105.74000000000001
1886	0022000133	PHI vs. DEN	L	267.11999999999995	-2.2700000000000085
1884	0022000136	WAS vs. MIA	L	-526.67	19.33
1881	0022000146	HOU vs. LAL	L	37.459999999999994	487.85
1880	0022000143	BKN vs. OKC	L	-105.23	242.32
1879	0022000147	MIN vs. SAS	W	-465.87	23.24000000000001
1877	0022000144	NYK vs. DEN	L	-112.35999999999999	143.73
1876	0022000142	LAC vs. CHI	W	365.11	-348.67999999999995
1873	0022000148	TOR @ GSW	L	-118.12	-13.860000000000014
1872	0022000141	UTA @ DET	W	204.35000000000002	-469.28
1867	0022000156	IND @ SAC	L	156.88	-132.88
1866	0022000153	ATL vs. PHI	W	-247.23	116.66999999999996
1865	0022000155	POR vs. TOR	W	199.26999999999998	-178.62
1863	0022000152	PHX @ WAS	L	195.98999999999998	-436.21999999999997
1862	0022000149	NYK @ CHA	L	-256.45	165.88000000000002
1861	0022000150	CLE vs. MEM	L	-251.32	-108.88
1857	0022000151	MIL @ ORL	W	409.8	-116.23
1853	0022000157	MIA @ PHI	L	88.77	193.33999999999997
1852	0022000161	HOU vs. LAL	L	-103.10000000000001	624.52
1851	0022000158	DEN @ BKN	L	137.82	-97.73
1850	0022000163	IND @ GSW	W	159.60999999999999	-22.950000000000014
1848	0022000162	OKC vs. SAS	L	159.82	-45.849999999999994
1847	0022000159	CLE vs. UTA	L	-393.82	345.26
1841	0022000168	BKN @ NYK	W	46.12	-398.95
1840	0022000169	MEM @ MIN	W	38.39	-390.42
1839	0022000173	SAC vs. POR	L	-362.46	340.18
1838	0022000170	LAL @ OKC	W	760.29	15.72999999999999
1837	0022000165	DET vs. MIL	L	-528.8299999999999	549.38
1833	0022000164	DAL @ CHA	W	380.23	-216.61999999999998
1830	0022000172	NOP @ LAC	L	-370.65	354.69
1827	0022000175	TOR vs. CHA	W	-163.17000000000002	-135.46999999999997
1826	0022000174	PHI vs. MIA	W	331.79999999999995	-53.730000000000004
1825	0022000176	HOU @ SAS	W	-92.10000000000001	21.650000000000006
1823	0022000178	IND @ POR	W	299.19	104.76000000000002
1820	0022000177	DEN vs. GSW	W	70.32	-168.37
1817	0022000182	DAL @ MIL	L	221.14	687.8399999999999
1816	0022000188	LAC @ SAC	W	493.15	-278.61
1815	0022000187	NOP @ LAL	L	-511.55999999999995	895.29
1813	0022000180	ORL @ BOS	L	-261.65	674.96
1811	0022000186	UTA vs. ATL	W	484.84000000000003	-178.14
1809	0022000184	OKC vs. CHI	W	248.23	-488.26
1808	0022000181	CLE vs. NYK	W	-309.96999999999997	-540.1
1803	0022000193	PHI @ MEM	L	319.29999999999995	183.81
1802	0022000195	ATL @ POR	L	-320.64	183.22000000000003
1801	0022000190	ORL @ BKN	L	-405.5	188.62
1797	0022000191	CHA @ TOR	L	-277.96999999999997	-11.920000000000016
1796	0022000192	MIA vs. DET	L	-194.64	-362.5799999999999
1795	0022000189	HOU @ SAS	L	-19.83000000000001	-47.199999999999996
1791	0022000202	IND @ LAC	L	62.64999999999998	630.65
1789	0022000201	SAC vs. NOP	L	-418.61	-276.13999999999993
1788	0022000200	UTA @ DEN	W	623.3	139.17
1786	0022000196	NYK @ BOS	W	-305.1	436.63000000000005
1785	0022000198	DAL vs. CHI	L	75.71999999999997	-326.71999999999997
1781	0022000209	MIL @ BKN	L	525.3399999999999	329.95
1780	0022000206	MIA vs. DET	W	-109.22	-435.6599999999999
1779	0022000208	MEM vs. PHX	W	327.66	47.65999999999998
1778	0022000210	TOR vs. DAL	W	137.30999999999997	-68.13000000000002
1777	0022000212	LAL vs. GSW	L	654.62	-162.22
1776	0022000211	CHI vs. HOU	W	-179.21999999999997	-159.41000000000003
1774	0022000205	ATL vs. MIN	W	-311.78999999999996	-527.09
1770	0022000207	POR vs. SAS	L	173.22000000000003	95.30000000000001
1766	0022000203	NYK vs. ORL	W	-159.10000000000002	-548.0
1763	0022000214	NOP @ UTA	L	-204.59999999999994	760.8
1761	0022000213	DEN vs. OKC	W	71.66999999999999	92.07999999999998
1759	0022000220	MIA @ TOR	W	37.32	-15.190000000000012
1758	0022000216	CLE vs. BKN	W	-164.96999999999997	95.25999999999999
1757	0022000221	MIN vs. ORL	L	-662.86	-89.32999999999998
1755	0022000218	PHI vs. BOS	W	320.96999999999997	287.40000000000003
1754	0022000223	GSW vs. SAS	W	-19.72	11.63000000000001
1753	0022000217	DAL @ IND	W	14.369999999999976	140.14999999999998
1752	0022000219	ATL vs. DET	W	-166.78999999999996	-570.6599999999999
1751	0022000224	SAC @ LAC	L	-557.61	767.3199999999999
1748	0022000222	PHX @ HOU	W	201.11999999999998	-297.87
1741	0022000227	NOP @ UTA	L	-344.5999999999999	897.47
1740	0022000226	MIL vs. LAL	L	377.00999999999993	578.37
1739	0022000228	NYK @ GSW	W	-14.410000000000025	-28.39
1735	0022000233	BOS @ PHI	L	139.90000000000003	384.09
1734	0022000236	ATL @ MIN	W	-23.119999999999948	-797.86
1732	0022000231	ORL @ IND	L	-169.64	144.14999999999998
1731	0022000232	CLE vs. BKN	W	-21.299999999999955	24.669999999999987
1730	0022000230	HOU @ DET	W	-210.37000000000003	-704.9899999999999
1729	0022000238	DEN @ PHX	W	215.33999999999997	41.119999999999976
1727	0022000234	MIA @ TOR	L	32.32	-4.190000000000012
1726	0022000239	LAC vs. OKC	W	903.26	-50.420000000000016
1725	0022000241	SAC vs. NYK	W	-395.73	-95.88000000000002
1722	0022000229	CHA vs. CHI	L	-419.29999999999995	-33.21999999999997
1721	0022000237	DAL @ SAS	W	158.03999999999996	-58.05999999999999
1713	0022000243	DET vs. PHI	L	-838.7399999999999	521.44
1712	0022000245	CHI vs. LAL	L	-113.52999999999997	713.66
1711	0022000246	MIN vs. NOP	W	-482.19000000000005	-483.5999999999999
1710	0022000244	BKN vs. MIA	W	105.22999999999999	-109.00999999999999
1708	0022000242	UTA vs. GSW	W	1033.41	-173.07999999999998
1707	0022000247	DAL vs. HOU	L	150.53999999999996	-62.04000000000002
1703	0022000248	DEN @ PHX	W	357.84	-29.880000000000024
1699	0022000253	WAS @ SAS	L	-359.96999999999997	-51.58999999999999
1698	0022000251	OKC @ LAC	L	-191.75	1038.55
1697	0022000254	MIL vs. ATL	W	380.12999999999994	-105.61999999999995
1695	0022000252	ORL vs. CHA	L	-311.11	-184.60999999999996
1692	0022000256	POR vs. NYK	W	177.22000000000003	-238.38000000000002
1691	0022000250	BOS vs. CLE	W	218.90000000000003	-103.79999999999995
1689	0022000249	IND vs. TOR	L	209.45999999999998	142.69
1685	0022000257	PHI @ DET	L	433.11	-671.9799999999999
1684	0022000262	BOS @ CHI	W	359.21000000000004	-254.99999999999997
1683	0022000258	IND vs. TOR	W	138.86999999999998	138.27999999999997
1682	0022000260	BKN vs. MIA	W	171.81	-249.32
1680	0022000259	ORL vs. CHA	W	-301.67	-189.01999999999995
1679	0022000261	LAL @ CLE	W	848.38	-247.32999999999996
1678	0022000267	OKC @ POR	W	-107.06000000000002	167.53000000000003
1677	0022000266	MIN @ GSW	L	-555.94	-166.60999999999999
1674	0022000265	DEN @ DAL	W	499.30999999999995	7.0099999999999625
1667	0022000269	HOU vs. WAS	W	84.83999999999997	-495.73999999999995
1665	0022000268	LAC @ ATL	L	648.27	-174.14999999999995
1664	0022000270	UTA vs. NYK	W	1168.7	-379.96000000000004
1661	0022000276	PHI vs. LAL	W	359.16	757.59
1660	0022000271	CHA vs. IND	L	-329.5799999999999	279.42999999999995
1659	0022000279	WAS @ NOP	L	-630.74	-396.7199999999999
1658	0022000277	TOR vs. MIL	L	-2.2800000000000296	519.54
1656	0022000274	ATL vs. BKN	L	-106.64999999999995	312.56
1655	0022000283	MIN @ GSW	L	-691.23	-24.109999999999985
1653	0022000280	SAS vs. BOS	W	90.91000000000001	348.62000000000006
1652	0022000272	DET @ CLE	L	-594.7599999999999	-239.82999999999996
1650	0022000273	ORL vs. SAC	L	-231.41000000000003	-248.08000000000004
1648	0022000282	DAL @ UTA	L	-135.49000000000004	1303.42
1644	0022000275	MIA vs. DEN	L	-388.73	639.8699999999999
1642	0022000281	PHX vs. OKC	L	-174.57000000000002	38.52999999999999
1637	0022000286	PHX vs. GSW	W	-93.10000000000002	-32.52999999999999
1636	0022000284	DET vs. LAL	W	-578.9699999999999	606.34
1634	0022000285	MIA vs. LAC	L	-527.3399999999999	572.48
1633	0022000287	HOU vs. POR	W	230.42999999999998	21.940000000000026
1629	0022000289	LAC @ ORL	W	707.98	-372.16
1628	0022000288	CHA vs. IND	W	-319.31999999999994	269.16999999999996
1627	0022000295	OKC vs. BKN	L	-192.03000000000003	452.56
1625	0022000290	ATL @ WAS	W	-175.06999999999994	-765.07
1623	0022000291	CLE @ NYK	L	-171.40999999999997	-295.71000000000004
1622	0022000292	SAC @ TOR	W	-101.69000000000005	-142.02000000000004
1621	0022000297	DAL @ UTA	L	-277.07000000000005	1437.63
1619	0022000296	DEN @ SAS	L	404.60999999999996	232.49
1615	0022000293	MIL @ NOP	L	433.15	-249.06999999999994
1612	0022000294	PHI @ MIN	W	496.41	-825.95
1609	0022000299	MIL @ CHA	L	361.03999999999996	-173.31999999999994
1608	0022000303	PHX @ DAL	W	49.39999999999998	-417.82000000000005
1607	0022000301	SAC @ MIA	L	-181.43000000000006	-290.22999999999996
1606	0022000305	GSW vs. DET	W	-101.77999999999999	-577.7199999999999
1605	0022000304	SAS vs. MEM	L	148.24	470.15999999999997
1603	0022000300	HOU @ NOP	W	374.87	-252.67999999999995
1602	0022000298	POR @ CHI	W	177.50000000000003	-395.55999999999995
1598	0022000302	BOS vs. LAL	L	202.23000000000008	681.34
1593	0022000311	CLE @ MIN	L	-313.90999999999997	-660.1600000000001
1592	0022000309	TOR vs. ORL	W	93.97999999999996	-512.1600000000001
1589	0022000306	DEN vs. UTA	W	333.60999999999996	746.3800000000001
1587	0022000310	WAS vs. BKN	W	-598.82	291.88
1586	0022000307	PHI @ IND	W	633.08	123.16999999999996
1585	0022000308	LAC @ NYK	W	842.98	-375.71000000000004
1581	0022000317	NOP vs. SAC	L	-392.41999999999996	-172.18000000000006
1580	0022000312	MIN @ CLE	L	-658.9100000000001	-305.58
1579	0022000318	OKC vs. HOU	L	-108.61000000000001	518.29
1577	0022000313	LAL @ ATL	W	742.48	-107.56999999999994
1575	0022000314	CHA @ MIA	W	-28.319999999999936	-217.47999999999996
1573	0022000315	CHI vs. NYK	W	-310.29999999999995	-366.62000000000006
1571	0022000320	SAS vs. MEM	L	3.240000000000009	611.49
1570	0022000319	PHX @ DAL	W	190.97999999999996	-557.82
1565	0022000316	MIL vs. POR	W	365.03999999999996	94.08000000000003
1563	0022000325	DET @ UTA	L	-712.7199999999999	669.7100000000002
1562	0022000323	TOR @ ORL	W	90.64999999999998	-651.48
1560	0022000326	BOS @ GSW	W	206.97000000000008	-35.109999999999985
1559	0022000559	WAS vs. POR	L	-522.0600000000001	24.830000000000027
1555	0022000324	LAC @ BKN	L	752.53	220.57999999999998
1554	0022000322	MEM @ IND	L	226.8	128.16999999999996
1551	0022000327	PHI @ CHA	W	769.22	-334.2299999999999
1550	0022000332	NYK @ CHI	W	-356.8400000000001	-239.29999999999995
1549	0022000334	SAS vs. MIN	W	84.15	-793.9100000000001
1548	0022000329	MIL vs. IND	W	505.03999999999996	119.07999999999996
1547	0022000335	NOP vs. PHX	W	-381.41999999999996	106.72999999999998
1546	0022000331	MIA vs. WAS	L	-355.80999999999995	-506.7800000000001
1543	0022000336	SAC vs. BOS	W	-102.18000000000006	272.7200000000001
1541	0022000328	LAC @ CLE	W	676.66	-236.48999999999998
1540	0022000330	DAL @ ATL	W	-172.14000000000004	-250.89999999999992
1539	0022000333	HOU @ OKC	L	210.78999999999996	-99.36000000000001
1531	0022000338	ATL vs. UTA	L	-393.3999999999999	804.2600000000001
1530	0022000341	DEN @ LAL	L	398.60999999999996	878.13
1529	0022000337	POR @ PHI	W	166.50000000000003	604.87
1528	0022000339	DAL vs. GSW	L	-175.84000000000003	-104.19999999999999
1525	0022000340	HOU @ MEM	W	142.45999999999998	81.21000000000001
1521	0022000342	UTA @ CHA	W	938.3900000000001	-250.96999999999994
1520	0022000345	TOR @ BKN	W	236.32999999999998	285.15999999999997
1518	0022000343	NOP @ IND	W	-234.74999999999994	49.299999999999955
1517	0022000348	MIN @ OKC	W	-778.46	-29.360000000000014
1515	0022000350	LAC vs. BOS	L	736.87	202.72000000000008
1514	0022000347	WAS @ MIA	L	-505.99000000000007	-343.53999999999996
1513	0022000346	MIL @ CLE	W	644.3599999999999	-378.23
1511	0022000344	CHI @ ORL	L	-379.29999999999995	-415.18
1507	0022000349	DET @ PHX	L	-847.2699999999999	36.729999999999976
1503	0022000356	TOR @ ATL	L	156.10999999999999	-310.13999999999993
1502	0022000352	DEN @ SAC	L	252.92999999999995	41.90999999999994
1501	0022000351	NYK vs. POR	W	-211.42000000000007	82.41000000000003
1500	0022000357	CLE vs. MIL	L	-519.27	783.06
1499	0022000360	DAL vs. GSW	W	-240.42000000000004	-37.459999999999994
1498	0022000358	HOU vs. SAS	L	209.95999999999998	150.89
1494	0022000355	MEM @ NOP	L	-63.22999999999999	-89.06999999999994
1493	0022000359	OKC vs. MIN	W	-95.27000000000001	-702.59
1492	0022000353	CHI @ ORL	W	-368.61999999999995	-418.3
1491	0022000361	DET @ LAL	L	-981.3999999999999	1013.34
1486	0022000354	BKN @ PHI	L	139.15999999999997	605.08
1481	0022000365	BOS @ PHX	L	268.6300000000001	177.64
1480	0022000363	UTA @ IND	W	1072.14	-94.66000000000005
1478	0022000366	LAC vs. SAC	L	586.67	185.16999999999996
1477	0022000364	NYK vs. MIA	L	-291.82000000000005	-195.70999999999998
1475	0022000215	WAS @ CHA	L	-641.49	-167.00999999999993
1471	0022000369	TOR @ MEM	W	90.07	-206.64999999999998
1470	0022000367	HOU @ CHA	L	66.69999999999999	-97.40999999999994
1469	0022000374	OKC @ LAL	L	-325.49	1148.1399999999999
1468	0022000371	GSW @ SAS	L	-181.42	291.93
1467	0022000370	MIN @ DAL	L	-837.8000000000001	-94.42000000000004
1466	0022000368	CHI vs. WAS	L	-297.31999999999994	-626.49
1465	0022000372	CLE @ PHX	L	-659.6700000000001	317.86
1463	0022000373	MIL @ DEN	W	921.18	108.14999999999998
1455	0022000376	MIA vs. NYK	W	-48.829999999999984	-357.97
1454	0022000381	PHI @ SAC	W	666.2800000000001	-47.330000000000055
1453	0022000378	SAS vs. GSW	L	207.33	-174.61999999999998
1452	0022000375	BKN @ DET	L	-6.03000000000003	-665.1499999999999
1451	0022000377	HOU @ NOP	L	-75.80000000000001	55.710000000000065
1449	0022000379	BOS @ UTA	L	123.85000000000011	1205.54
1447	0022000380	POR vs. ORL	W	162.63000000000002	-557.3
1441	0022000387	LAC @ MIN	W	587.4399999999999	-972.6
1440	0022000389	MIL @ PHX	L	683.78	457.44
1438	0022000390	OKC @ LAL	L	-166.53	1282.56
1436	0022000384	DAL vs. ATL	W	50.76999999999995	-241.17999999999992
1435	0022000386	CHA @ MEM	L	-103.55999999999995	-49.14999999999999
1434	0022000383	BKN vs. IND	W	74.52999999999997	-237.86000000000004
1433	0022000388	DEN vs. CLE	W	489.18999999999994	-799.48
1430	0022000382	WAS vs. TOR	L	-626.04	234.67
1428	0022000385	CHI vs. NOP	W	-361.8999999999999	-100.32999999999993
1423	0022000392	MIA @ HOU	W	97.17000000000002	-217.60000000000002
1422	0022000398	TOR @ BOS	L	228.51999999999998	129.8900000000001
1420	0022000391	DET vs. IND	L	-738.5499999999998	-80.36000000000004
1418	0022000393	GSW vs. ORL	W	-32.119999999999976	-695.76
1417	0022000394	POR vs. PHI	W	228.67000000000002	652.0500000000001
1413	0022000405	ORL @ SAC	W	-608.72	-115.53000000000006
1412	0022000399	DAL vs. NOP	W	195.20999999999995	-242.12999999999994
1411	0022000395	CHA vs. MIN	W	54.59000000000006	-1107.02
1410	0022000403	MEM @ LAL	L	-430.82	1416.63
1409	0022000396	WAS vs. NYK	L	-686.6899999999999	-348.53000000000003
1408	0022000404	CLE @ POR	L	-938.74	369.07000000000005
1406	0022000412	DET @ BOS	W	-797.9699999999998	196.6900000000001
1405	0022000400	LAC @ CHI	W	724.1099999999999	-290.8999999999999
1404	0022000401	OKC @ DEN	L	-306.93	330.99
1401	0022000397	ATL vs. SAS	L	-382.97999999999996	212.14000000000001
1399	0022000402	UTA vs. MIL	W	1338.6200000000001	535.9
1391	0022000406	PHI @ PHX	L	502.4200000000001	596.44
1390	0022000410	UTA vs. MIA	W	1471.4	-57.639999999999986
1389	0022000407	ATL vs. IND	L	-524.1299999999999	62.78999999999996
1387	0022000409	BKN @ GSW	W	215.77999999999997	-40.269999999999975
1383	0022000408	HOU @ NYK	L	-358.75	-203.53000000000003
1381	0022000560	BOS @ WAS	L	52.84000000000012	-596.9
1380	0022000416	DEN vs. LAL	W	472.14	875.3800000000001
1379	0022000413	TOR vs. MIN	L	86.66999999999999	-941.09
1377	0022000414	SAS @ CHA	W	277.70000000000005	-176.65999999999994
1375	0022000411	DAL vs. POR	L	38.95999999999995	508.88000000000005
1373	0022000417	ORL @ PHX	L	-536.22	734.9
1372	0022000415	MIL @ OKC	L	388.86	-71.74000000000001
1371	0022000561	DET vs. NOP	W	-647.0399999999998	-383.28
1368	0022000419	LAC vs. CLE	W	860.3599999999999	-1077.49
1366	0022000418	SAC vs. MEM	L	-258.0300000000001	101.68
1361	0022000420	CHI @ IND	W	-355.7099999999999	55.28999999999996
1360	0022000423	UTA vs. PHI	W	1603.9	353.6700000000001
1359	0022000426	BKN @ SAC	W	356.46999999999997	-399.88000000000005
1358	0022000422	ATL @ NYK	L	-664.6899999999999	-59.22000000000003
1357	0022000425	MIA @ LAC	L	-198.2	996.2199999999999
1356	0022000424	GSW vs. CLE	W	415.98	-1215.77
1355	0022000421	HOU @ WAS	L	-499.31	-521.6999999999999
1347	0022000433	BKN @ PHX	W	496.64	197.85999999999996
1346	0022000432	OKC vs. POR	L	-451.0	648.1400000000001
1345	0022000431	MIN vs. LAL	L	-864.84	948.8300000000002
1343	0022000427	DEN @ BOS	L	387.7	59.69000000000012
1342	0022000430	MIL vs. TOR	L	242.61	320.41999999999996
1340	0022000429	MEM vs. NOP	L	19.94000000000001	-298.84
1335	0022000564	DET @ CHI	L	-722.0399999999998	-209.9699999999999
1334	0022000437	WAS vs. DEN	W	-372.4699999999999	242.7
1333	0022000441	POR @ NOP	W	786.8900000000001	-228.83999999999997
1332	0022000438	BOS vs. ATL	L	127.19000000000011	-504.68999999999994
1331	0022000444	LAC vs. UTA	L	831.7199999999999	1736.14
1330	0022000562	MEM vs. OKC	W	27.440000000000012	-291.0
1327	0022000440	IND @ MIN	W	62.189999999999955	-999.5
1324	0022000439	PHI vs. HOU	W	880.74	-639.31
1321	0022000443	MIA @ GSW	L	-338.2	32.88000000000002
1319	0022000436	NYK @ ORL	L	-140.55	-599.5
1315	0022000447	SAC vs. MIA	L	-541.1300000000001	-252.67999999999998
1314	0022000445	TOR @ MIL	W	239.73	97.09000000000003
1312	0022000446	BKN @ LAL	W	636.3199999999999	1008.1600000000002
1309	0022000453	MIL vs. OKC	W	327.26000000000005	-430.48
